"","text","name","handle"
"5757","PLAYING  NOW 

""Bed"" by @nickiminaj feat @ArianaGrande 🔛 #MMRS 🌟

w/ @KayOfficialGH x @djfloogh x @SabogSa 

#LakeSidePartyAbono","Nicki Minaj","@NickiMinaj"
"5758","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5759","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5760","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5761","RT @chartdata: .@davidguetta and @NICKIMINAJ's ""Turn Me On"" has now surpassed 100 million streams on Spotify.","Nicki Minaj","@NickiMinaj"
"5762","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5763","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5764","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5765","RT @westy211: Disgusting! World leaders must speak up @theresa_may It’s 2019 + the world looks on as #Brunei is to impose these barbaric la…","Nicki Minaj","@NickiMinaj"
"5766","@NICKIMINAJ @ArianaGrande We need new collab","Nicki Minaj","@NickiMinaj"
"5767","..The Sensational @SrBachchan..=-)..The lovely @MileyCyrus..=-)..The lovely @NICKIMINAJ..=-)..The Champion,… https://t.co/WBRZZrZjvB","Nicki Minaj","@NickiMinaj"
"5768","RT @NICKIROOM: Top 6 highest charting Albums by a female rapper on US iTunes: 🇺🇸

1. @NickiMinaj – ""Queen""
2. @IAmCardiB – ""Invasion of Pri…","Nicki Minaj","@NickiMinaj"
"5769","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5770","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5771","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5772","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5773","@YoungMoneySite @NICKIMINAJ All of em","Nicki Minaj","@NickiMinaj"
"5774","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5775","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5776","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5777","@delreyvanity @mintyfarts @chartdata @ArianaGrande @NICKIMINAJ why can’t we just support all women","Nicki Minaj","@NickiMinaj"
"5778","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5779","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5780","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5781","YOU BITCHES CAN SAY WHAT TF YOU WANT ABOUT @NICKIMINAJ THE QUEEN OF RAP IS NOT GOING TO USE HER BIG ASS PLATFORM FO… https://t.co/jPGZYogiY0","Nicki Minaj","@NickiMinaj"
"5782","RT @whoyapickis: RETWEET if your fave writes their own shit.. cause mine do @NICKIMINAJ","Nicki Minaj","@NickiMinaj"
"5783","@obsessedfurler @nickipiricrente @chartdata @ArianaGrande @NICKIMINAJ we love all the talent girls","Nicki Minaj","@NickiMinaj"
"5784","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5785","@NICKIMINAJ I miss you 😩","Nicki Minaj","@NickiMinaj"
"5786","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5787","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5788","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5789","RT @NICKIMINAJ: My heart is with our Muslim brothers &amp; sisters at this time; after the senseless act in New Zealand. ♥️","Nicki Minaj","@NickiMinaj"
"5790","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5791","RT @NICKIMINAJ: My fans r an obsession 🤪 love you guys 😘","Nicki Minaj","@NickiMinaj"
"5792","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5793","RT @brianesperon: #IDOLCHALLENGE @BTS_twt @bts_bighit @NICKIMINAJ | Choreography by Brian Esperon feat. #SKIPENTCO from Guam 🇬🇺 https://t.c…","Nicki Minaj","@NickiMinaj"
"5794","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5795","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5796","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5797","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5798","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5799","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5800","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5801","@chartdata @ArianaGrande @NICKIMINAJ That song still slaps 🔥🔥","Nicki Minaj","@NickiMinaj"
"5802","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5803","RT @Cehcy1: @Pyjustice_ @NICKIMINAJ Note my tweet... The tweet I quoted please","Nicki Minaj","@NickiMinaj"
"5804","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5805","RT @MikeAdamOnAir: #NickiMinaj is now just the SECOND female rapper to win a #BRITAWARD!!! Congrats @NickiMinaj! #BRITS2019 https://t.co/JG…","Nicki Minaj","@NickiMinaj"
"5806","RT @MikeAdamOnAir: Now with 48 videos that have surpassed 100 MILLION views under her belt, #NickiMinaj extends her record as the female ar…","Nicki Minaj","@NickiMinaj"
"5807","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5808","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5809","@Cehcy1 @NICKIMINAJ when she see's this...she can then  relate to that one too...so many ways to kill a cat....no hard feelings","Nicki Minaj","@NickiMinaj"
"5810","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5811","@YoungMoneySite @NICKIMINAJ Gun shot","Nicki Minaj","@NickiMinaj"
"5812","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5813","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5814","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5815","RT @chartdata: .@davidguetta and @NICKIMINAJ's ""Turn Me On"" has now surpassed 100 million streams on Spotify.","Nicki Minaj","@NickiMinaj"
"5816","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5817","@Sammy_HIGHEST @NICKIMINAJ 🤦🏽‍♀️not my tweet... Kindly read well","Nicki Minaj","@NickiMinaj"
"5818","RT @Calling4daQueen: I promise you no one else could smash the hardest verse in less than a minute like my bby @NICKIMINAJ can 🖤
Just some…","Nicki Minaj","@NickiMinaj"
"5819","Still so grateful for this 💙 Thank you @NICKIMINAJ I miss you 💓 https://t.co/KxZfQgtHPj","Nicki Minaj","@NickiMinaj"
"5820","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5821","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5822","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5823","i need a @NICKIMINAJ X @JuiceWorlddd collab","Nicki Minaj","@NickiMinaj"
"5824","RT @y1025fm: PLAYING  NOW 

""All Eyes On You"" by @MeekMill feat @chrisbrown x @nickiminaj 🔛 #MMRS 🌟

w/ @KayOfficialGH x @djfloogh x @Sabog…","Nicki Minaj","@NickiMinaj"
"5825","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5826","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5827","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5828","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5829","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5830","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5831","RT @NICKIROOM: Top 6 highest charting Albums by a female rapper on US iTunes: 🇺🇸

1. @NickiMinaj – ""Queen""
2. @IAmCardiB – ""Invasion of Pri…","Nicki Minaj","@NickiMinaj"
"5832","RT @NickiOnChart: “Beez In the Trap” by @NICKIMINAJ &amp; @2Chainz is #66 on @RollingStone’s 100 Greatest Songs of the Century so far. https://…","Nicki Minaj","@NickiMinaj"
"5833","RT @HARDWHlTE: 7 years ago today, @NICKIMINAJ released her 2nd studio album “Pink Friday: Roman Reloaded” 

The album debuted at #1 in the…","Nicki Minaj","@NickiMinaj"
"5834","@chartdata @davidguetta @NICKIMINAJ Queen 👸","Nicki Minaj","@NickiMinaj"
"5835","RT @chartdata: .@davidguetta and @NICKIMINAJ's ""Turn Me On"" has now surpassed 100 million streams on Spotify.","Nicki Minaj","@NickiMinaj"
"5836","PLAYING  NOW 

""All Eyes On You"" by @MeekMill feat @chrisbrown x @nickiminaj 🔛 #MMRS 🌟

w/ @KayOfficialGH x… https://t.co/oTRPnFpWB6","Nicki Minaj","@NickiMinaj"
"5837","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5838","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5839","@chartdata @ArianaGrande @NICKIMINAJ I'm the Queen of rap young Ariana run pop","Nicki Minaj","@NickiMinaj"
"5840","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5841","@delreyvanity @chartdata @ArianaGrande @NICKIMINAJ it's 8* years, and let's see how many will Cardi have if she eve… https://t.co/ZirX1dEup1","Nicki Minaj","@NickiMinaj"
"5842","@JRDYSTBLER_ @NICKIMINAJ Hi can I use one of the pics in my blog post. I'm writing a concert review about her show… https://t.co/aNbbx8GZd8","Nicki Minaj","@NickiMinaj"
"5843","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5844","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5845","@chartdata @GrandeStreaming @ArianaGrande @NICKIMINAJ Hit iconic","Nicki Minaj","@NickiMinaj"
"5846","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5847","RT @MssKool: @madmyaira @FaMeDeLaFleur @NICKIMINAJ He pisses me off so much 😩","Nicki Minaj","@NickiMinaj"
"5848","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5849","@obsessedfurler @chartdata @ArianaGrande @NICKIMINAJ On Mars","Nicki Minaj","@NickiMinaj"
"5850","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5851","RT @NICKIMINAJ: My fans r an obsession 🤪 love you guys 😘","Nicki Minaj","@NickiMinaj"
"5852","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5853","RT @YoungMoneySite: What songs off @NICKIMINAJ #RomanReloaded got you through life in 2012 🤔","Nicki Minaj","@NickiMinaj"
"5854","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5855","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5856","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5857","@VibesFM973 @mstarbryant @Migos @NICKIMINAJ @iamcardib Pls Play me tears for niaja by ice prince","Nicki Minaj","@NickiMinaj"
"5858","@delreyvanity @chartdata @ArianaGrande @NICKIMINAJ Cardi has 1 solo #1 sis there are plenty of other fads with such… https://t.co/UrzcT0xjVX","Nicki Minaj","@NickiMinaj"
"5859","@chartdata @arainbowring @ArianaGrande @NICKIMINAJ Iconic 💕 https://t.co/jFKuMk2odL","Nicki Minaj","@NickiMinaj"
"5860","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5861","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5862","@musicnewsfact @NICKIMINAJ @Tyga If it was cardi b the internet will be going crazy.congrats to the queen","Nicki Minaj","@NickiMinaj"
"5863","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5864","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5865","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5866","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5867","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5868","RT @mixermanagement: The Official Top 40 biggest singles of 2019 so far in the UK! 

No. 30 - #WomanLikeMe ft @NICKIMINAJ

https://t.co/Oar…","Nicki Minaj","@NickiMinaj"
"5869","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5870","@delreyvanity @chartdata @ArianaGrande @NICKIMINAJ there's no ariana x cardi collab yet you tried it tho","Nicki Minaj","@NickiMinaj"
"5871","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5872","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5873","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
"5874","RT @YoungMoneySite: The Queen @NickiMinaj is now the FIRST female artist in HISTORY to have 48 videos surpass 100 MILLION views on YouTube!…","Nicki Minaj","@NickiMinaj"
"5875","I’m missing Nicki soo much as well as tour and her gorgeous smile☹️☹️☹️😭💔 @NICKIMINAJ #NickiWRLDTour https://t.co/r7xtOJ0lvO","Nicki Minaj","@NickiMinaj"
"5876","RT @chartdata: .@ArianaGrande and @NICKIMINAJ's ""Side to Side"" has now entered Spotify's all-time top 75 (797 million streams).","Nicki Minaj","@NickiMinaj"
